"ensembl_gene_id","hgnc_symbol","logFC","logCPM","LR","PValue","FDR","de_expression"
"ENSG00000177054","ZDHHC13",0.483709407095348,5.01054692641891,3.2395079488077,0.0718822236558141,0.282141897351603,0
"ENSG00000119915","ELOVL3",0.791045334627284,0.384658933402423,3.23710984300315,0.0719875239239544,0.282489664166443,0
"ENSG00000261136","",-0.885625703544658,0.462271654195541,3.23650088090697,0.0720142896287838,0.282529159937416,0
"ENSG00000155254","MARVELD1",0.591492620729279,4.32619668908181,3.23488360253052,0.0720854256583669,0.282742672353951,0
"ENSG00000162650","ATXN7L2",0.481148325551992,4.12179071369972,3.23408543805977,0.0721205607050691,0.282814910859447,0
"ENSG00000157483","MYO1E",-0.677168512970318,4.89222243656547,3.23329455001864,0.072155393556563,0.282885931123146,0
"ENSG00000003147","ICA1",-0.363576281906113,5.64676532573119,3.23051814845984,0.0722778166872053,0.282929538429382,0
"ENSG00000109103","UNC119",0.456172203859485,6.382982751153,3.23145714715049,0.0722363874098543,0.282929538429382,0
"ENSG00000114784","EIF1B",-0.610659524467957,4.43503499363775,3.23076333627311,0.072266996372554,0.282929538429382,0
"ENSG00000168495","POLR3D",-0.617239394805694,4.34266039168737,3.23109728734971,0.0722522616651453,0.282929538429382,0
"ENSG00000255098",NA,-1.96018352781265,-0.920103167785954,3.23031713270216,0.0722866889532276,0.282929538429382,0
"ENSG00000259319","",0.943270211759737,0.467911856649512,3.23199414135737,0.0722127062963468,0.282929538429382,0
"ENSG00000264812","",1.4804000439756,-0.123699054959309,3.23000850957008,0.0723003129768999,0.282929538429382,0
"ENSG00000269737","",0.765523167900756,0.823609559704076,3.23182293763462,0.0722202553709393,0.282929538429382,0
"ENSG00000063244","U2AF2",0.474368674808506,7.29179685161721,3.22752756797591,0.072409933069646,0.283227476933919,0
"ENSG00000273306","",0.742778434238897,1.5247746111217,3.22769908140547,0.0724023490383058,0.283227476933919,0
"ENSG00000128346","C22orf23",-0.447645763051277,4.76090771202739,3.22694578563922,0.0724356648391109,0.283260332377736,0
"ENSG00000214711","CAPN14",1.19938256333574,-0.016320877313617,3.22658061311247,0.0724518211384088,0.283260332377736,0
"ENSG00000089157","RPLP0",-0.504613030147903,11.1576077808655,3.22592678808596,0.0724807579223801,0.283307990243277,0
"ENSG00000021488","SLC7A9",1.02560121811927,-0.364880556914608,3.22416445401756,0.0725588165011406,0.283427396153731,0
"ENSG00000089639","GMIP",0.521119856687176,3.30123238845177,3.22410236115408,0.0725615684070348,0.283427396153731,0
"ENSG00000161664","ASB16",0.662404352243433,2.20070210152365,3.22479492760403,0.0725308807550596,0.283427396153731,0
"ENSG00000234705","HMGA1P4",1.21741760314896,3.24169459500364,3.22142016137946,0.0726805482704959,0.283761097413334,0
"ENSG00000266117","FBXO36P1",1.31648036452075,-0.575211284879069,3.22176375233155,0.0726652952197669,0.283761097413334,0
"ENSG00000189223","PAX8-AS1",1.19776782166959,-0.100132436373944,3.21894090338876,0.0727907119447925,0.28412562851178,0
"ENSG00000163630","SYNPR",-1.24761937440553,-0.534722052662686,3.21826360583037,0.0728208382120775,0.284177651680211,0
"ENSG00000145817","YIPF5",-0.571873712235802,6.32738919304738,3.21766098099591,0.0728476542730968,0.284187506796263,0
"ENSG00000264242",NA,1.46813116496806,-0.200923273209953,3.21745188060865,0.072856961457433,0.284187506796263,0
"ENSG00000234444","ZNF736",0.50975958648369,4.38667978636504,3.21695026253536,0.0728792939812133,0.284209086279434,0
"ENSG00000009724","MASP2",0.765660244598932,2.28403224742451,3.21607088500593,0.0729184624458688,0.28428150533285,0
"ENSG00000197558","SSPOP",-0.633926041863342,4.0796610722456,3.2157788892219,0.0729314732603043,0.28428150533285,0
"ENSG00000138735","PDE5A",0.664423874159615,4.01654309945139,3.21393965205386,0.0730134836783822,0.284446047675084,0
"ENSG00000259953","",0.823627605080988,0.98861675538659,3.21370108025336,0.073024128690246,0.284446047675084,0
"ENSG00000273243","",-1.01204254715257,0.755728626199833,3.21370169127744,0.0730241014243834,0.284446047675084,0
"ENSG00000135506","OS9",-0.53993389734703,7.94115146755819,3.21148594346712,0.0731230470602371,0.284765788931407,0
