"ensembl_gene_id","hgnc_symbol","logFC","logCPM","LR","PValue","FDR","de_expression"
"ENSG00000152147","GEMIN6",0.256428019997928,4.59684505366941,0.994008038596432,0.318764743974899,0.960520568670516,0
"ENSG00000152270","PDE3B",-1.08609257399255,-0.643632816646774,0.92242469219849,0.336839131651791,0.960520568670516,0
"ENSG00000152503","TRIM36",-0.353757568930577,2.58198725703779,0.955704231658247,0.328271571880662,0.960520568670516,0
"ENSG00000152779","SLC16A12",0.373739787157517,2.50397768123599,1.00476369036831,0.316160573221976,0.960520568670516,0
"ENSG00000153037","SRP19",0.227664364566423,4.51998871665438,0.93277214293675,0.334143619995089,0.960520568670516,0
"ENSG00000153066","TXNDC11",0.26091537078256,5.93144440045727,0.949358545680731,0.329882627739888,0.960520568670516,0
"ENSG00000153404","PLEKHG4B",0.713746209254932,0.377128068522529,0.892777119933573,0.344725842741557,0.960520568670516,0
"ENSG00000154099","DNAAF1",-0.572356459695711,1.30484538805947,0.998713511839082,0.317622000701235,0.960520568670516,0
"ENSG00000154309","DISP1",-0.325876383741565,4.11235604654378,0.976408601108464,0.323087076013512,0.960520568670516,0
"ENSG00000154310","TNIK",0.729490996132321,3.49016478940936,0.988267682753623,0.320166136836709,0.960520568670516,0
"ENSG00000154511","DIPK1A",0.46259786470135,3.14431572088899,0.880546659109303,0.34805199762311,0.960520568670516,0
"ENSG00000155282",NA,0.821480082884619,-0.0135107992714638,0.974698645663779,0.323511139218533,0.960520568670516,0
"ENSG00000155621","C9orf85",-0.276857371264258,3.5247578700184,0.938493250122431,0.332665640637197,0.960520568670516,0
"ENSG00000155868","MED7",0.218083521064468,4.22801106285629,0.994859541992867,0.318557553407429,0.960520568670516,0
"ENSG00000156858","PRR14",0.207165835718432,6.85123433735768,0.915145312413136,0.338752891685125,0.960520568670516,0
"ENSG00000157259","GATAD1",-0.231408020549462,7.6774952630745,0.920926264950165,0.337231882825908,0.960520568670516,0
"ENSG00000157500","APPL1",0.382572847034962,5.04373983008854,1.03925750766145,0.307994218863488,0.960520568670516,0
"ENSG00000157833","GAREM2",-0.783571344549686,-0.677869531770366,0.915798517638942,0.338580567983034,0.960520568670516,0
"ENSG00000158887","MPZ",-0.486510744487413,0.478679389938603,1.06851196851107,0.301281798884067,0.960520568670516,0
"ENSG00000159110","IFNAR2",-0.390830229265324,3.1091877198588,0.915294521252441,0.338713518150177,0.960520568670516,0
"ENSG00000159111","MRPL10",0.297615067670709,6.06356153499226,0.947632955208661,0.330322540902583,0.960520568670516,0
"ENSG00000159173","TNNI1",-0.575862842874576,0.364704037878422,1.0243974360013,0.311478191119437,0.960520568670516,0
"ENSG00000159363","ATP13A2",0.236326546401631,6.85418602705797,0.93161405664655,0.334443864401069,0.960520568670516,0
"ENSG00000160007","ARHGAP35",0.275113494195077,6.94451987453003,0.972943717100325,0.323947120058847,0.960520568670516,0
"ENSG00000160209","PDXK",0.230572244007963,8.83032862367878,0.892135875575253,0.344899161528985,0.960520568670516,0
"ENSG00000160282","FTCD",-0.595441058313677,0.923995426907292,0.902666591490121,0.342067704868241,0.960520568670516,0
"ENSG00000160714","UBE2Q1",0.311256884213213,6.64940031285344,1.01968094134482,0.312594702707592,0.960520568670516,0
